solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses,conflict_literals,actual_reward
glucose,grs-48-128.cnf,benchmarks/grs-48-128.cnf,TIMEOUT,300.0,,True,False,,,,,289152.0,830928.0,,,,,,,,,,,,,,,,,,,,
maplesat,grs-48-128.cnf,benchmarks/grs-48-128.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,ContextModel_output_6_4_6.bul_.dimacs.cnf,benchmarks/ContextModel_output_6_4_6.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,ContextModel_output_6_4_6.bul_.dimacs.cnf,benchmarks/ContextModel_output_6_4_6.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,15480.0,86661.0,,,,,,,,,,,,,,,,,,,,
maplesat,ContextModel_output_6_4_6.bul_.dimacs.cnf,benchmarks/ContextModel_output_6_4_6.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,mrpp_4x4#12_12.cnf,benchmarks/mrpp_4x4#12_12.cnf,UNSAT,5.767796039581299,20.0,False,False,148847.0,420759.0,12265787.0,10657.0,,,,143547.0,88511.0,15468.0,8643.0,3502.0,5.66,5.73,68.0,20.0,,,,,,,,,,
glucose,mrpp_4x4#12_12.cnf,benchmarks/mrpp_4x4#12_12.cnf,UNSAT,7.872085332870483,20.0,False,False,220823.0,360133.0,16822248.0,1342.0,2672.0,16280.0,7.76654,,,,,,,,,,476.0,12.0,176968.0,18.0,3155.0,436.0,59.0,2847.0,,
maplesat,mrpp_4x4#12_12.cnf,benchmarks/mrpp_4x4#12_12.cnf,UNSAT,24.332200288772583,20.0,False,False,669262.0,926222.0,63363892.0,1443.0,2672.0,16280.0,24.0557,,,,,,,,,,,,,,,,,,15241607.0,0.196763
cadical,rphp_p60_r60.cnf,benchmarks/rphp_p60_r60.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,rphp_p60_r60.cnf,benchmarks/rphp_p60_r60.cnf,TIMEOUT,300.0,,True,False,,,,,7200.0,214350.0,,,,,,,,,,,,,,,,,,,,
maplesat,rphp_p60_r60.cnf,benchmarks/rphp_p60_r60.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,mchess18-mixed-25percent-blocked.cnf,benchmarks/mchess18-mixed-25percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,mchess18-mixed-25percent-blocked.cnf,benchmarks/mchess18-mixed-25percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,26095.0,1223.0,,,,,,,,,,,,,,,,,,,,
maplesat,mchess18-mixed-25percent-blocked.cnf,benchmarks/mchess18-mixed-25percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,benchmarks/mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,SAT,92.53956294059752,10.0,False,False,1838637.0,5162496.0,115111709.0,70718.0,,,,1782544.0,1533892.0,207364.0,79345.0,22948.0,91.57,92.53,68.0,10.0,,,,,,,,,,
glucose,mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,benchmarks/mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,TIMEOUT,300.0,,True,False,,,,,479.0,123439.0,,,,,,,,,,,,,,,,,,,,
maplesat,mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,benchmarks/mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,Schur_161_5_d40.cnf,benchmarks/Schur_161_5_d40.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,Schur_161_5_d40.cnf,benchmarks/Schur_161_5_d40.cnf,TIMEOUT,300.0,,True,False,,,,,755.0,27517.0,,,,,,,,,,,,,,,,,,,,
maplesat,Schur_161_5_d40.cnf,benchmarks/Schur_161_5_d40.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,170223547.cnf,benchmarks/170223547.cnf,SAT,0.8776628971099854,10.0,False,False,28011.0,40977.0,1478795.0,294.0,,,,27221.0,14061.0,1241.0,940.0,4.0,0.85,0.87,68.0,10.0,,,,,,,,,,
glucose,170223547.cnf,benchmarks/170223547.cnf,TIMEOUT,300.0,,True,False,,,,,322.0,1127.0,,,,,,,,,,,,,,,,,,,,
maplesat,170223547.cnf,benchmarks/170223547.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,stb_418_125.apx_2_DC-ST.cnf,benchmarks/stb_418_125.apx_2_DC-ST.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,stb_418_125.apx_2_DC-ST.cnf,benchmarks/stb_418_125.apx_2_DC-ST.cnf,TIMEOUT,300.0,,True,False,,,,,836.0,17015.0,,,,,,,,,,,,,,,,,,,,
maplesat,stb_418_125.apx_2_DC-ST.cnf,benchmarks/stb_418_125.apx_2_DC-ST.cnf,UNSAT,256.486661195755,20.0,False,False,3867469.0,4716747.0,360053940.0,6795.0,836.0,17015.0,254.428,,,,,,,,,,,,,,,,,,139095732.0,0.122802
cadical,php17-mixed-35percent-blocked.cnf,benchmarks/php17-mixed-35percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,php17-mixed-35percent-blocked.cnf,benchmarks/php17-mixed-35percent-blocked.cnf,UNSAT,88.89084935188293,20.0,False,False,1440329.0,2268414.0,49270213.0,8413.0,460.0,8655.0,88.116,,,,,,,,,,9.0,33.0,1256298.0,33.0,830.0,745.0,64.0,48673.0,,
maplesat,php17-mixed-35percent-blocked.cnf,benchmarks/php17-mixed-35percent-blocked.cnf,UNSAT,40.68598127365112,20.0,False,False,1526241.0,2107568.0,65398405.0,3003.0,460.0,8655.0,40.2031,,,,,,,,,,,,,,,,,,56527600.0,0.281731
cadical,WCNF_from_fp_13.cnf,benchmarks/WCNF_from_fp_13.cnf,UNSAT,2.9497313499450684,20.0,False,False,129636.0,147251.0,8068404.0,2381.0,,,,127047.0,35830.0,65039.0,6210.0,451.0,2.9,2.94,70.52,20.0,,,,,,,,,,
glucose,WCNF_from_fp_13.cnf,benchmarks/WCNF_from_fp_13.cnf,TIMEOUT,300.0,,True,False,,,,,572.0,12199.0,,,,,,,,,,,,,,,,,,,,
maplesat,WCNF_from_fp_13.cnf,benchmarks/WCNF_from_fp_13.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,new-difficult-26-243-24-70.cnf,benchmarks/new-difficult-26-243-24-70.cnf,SAT,0.050067663192749,10.0,False,False,,,0.0,,,,,,,,,,0.01,0.04,68.0,10.0,,,,,,,,,,
glucose,new-difficult-26-243-24-70.cnf,benchmarks/new-difficult-26-243-24-70.cnf,TIMEOUT,300.0,,True,False,,,,,624.0,38944.0,,,,,,,,,,,,,,,,,,,,
maplesat,new-difficult-26-243-24-70.cnf,benchmarks/new-difficult-26-243-24-70.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,32_0.cnf,benchmarks/32_0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,32_0.cnf,benchmarks/32_0.cnf,TIMEOUT,300.0,,True,False,,,,,5248.0,17472.0,,,,,,,,,,,,,,,,,,,,
maplesat,32_0.cnf,benchmarks/32_0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,multiplier_13bits__miter_15.cnf,benchmarks/multiplier_13bits__miter_15.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,multiplier_13bits__miter_15.cnf,benchmarks/multiplier_13bits__miter_15.cnf,TIMEOUT,300.0,,True,False,,,,,3728.0,11080.0,,,,,,,,,,,,,,,,,,,,
maplesat,multiplier_13bits__miter_15.cnf,benchmarks/multiplier_13bits__miter_15.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,SAT,253.29269576072693,10.0,False,False,1942439.0,85901243.0,964879904.0,25952.0,248899.0,802015.0,250.764,,,,,,,,,,3193.0,38.0,1808030.0,95.0,5477.0,2882.0,34.0,6460.0,,
maplesat,SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,SAT,34.93350172042847,10.0,False,False,214260.0,11487702.0,117023073.0,511.0,248899.0,802015.0,34.4306,,,,,,,,,,,,,,,,,,26553632.0,0.042293
cadical,goldcrest-and-16.cnf,benchmarks/goldcrest-and-16.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,goldcrest-and-16.cnf,benchmarks/goldcrest-and-16.cnf,TIMEOUT,300.0,,True,False,,,,,852822.0,2626665.0,,,,,,,,,,,,,,,,,,,,
maplesat,goldcrest-and-16.cnf,benchmarks/goldcrest-and-16.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,PRP_100_350.cnf,benchmarks/PRP_100_350.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,PRP_100_350.cnf,benchmarks/PRP_100_350.cnf,TIMEOUT,300.0,,True,False,,,,,5508073.0,33063318.0,,,,,,,,,,,,,,,,,,,,
maplesat,PRP_100_350.cnf,benchmarks/PRP_100_350.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,em_11_3_4_cmp.cnf,benchmarks/em_11_3_4_cmp.cnf,SAT,135.42944741249084,10.0,False,False,664686.0,17514165.0,477447742.0,31506.0,,,,638959.0,400483.0,50664.0,183914.0,15079.0,134.0,135.41,78.59,10.0,,,,,,,,,,
glucose,em_11_3_4_cmp.cnf,benchmarks/em_11_3_4_cmp.cnf,TIMEOUT,300.0,,True,False,,,,,8713.0,99699.0,,,,,,,,,,,,,,,,,,,,
maplesat,em_11_3_4_cmp.cnf,benchmarks/em_11_3_4_cmp.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,php16-mixed-15percent-blocked.cnf,benchmarks/php16-mixed-15percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,php16-mixed-15percent-blocked.cnf,benchmarks/php16-mixed-15percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,412.0,3654.0,,,,,,,,,,,,,,,,,,,,
maplesat,php16-mixed-15percent-blocked.cnf,benchmarks/php16-mixed-15percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,asconhashv12_opt64_H6_M2-4XKSMr_m1_3_U25.c.cnf,benchmarks/asconhashv12_opt64_H6_M2-4XKSMr_m1_3_U25.c.cnf,UNSAT,272.6303172111511,20.0,False,False,1673496.0,59158819.0,759295855.0,225653.0,,,,1494509.0,1216887.0,103603.0,179944.0,8006.0,269.58,272.59,149.21,20.0,,,,,,,,,,
glucose,asconhashv12_opt64_H6_M2-4XKSMr_m1_3_U25.c.cnf,benchmarks/asconhashv12_opt64_H6_M2-4XKSMr_m1_3_U25.c.cnf,UNSAT,106.50929713249208,20.0,False,False,401867.0,2075534.0,666746681.0,2773.0,127069.0,296657.0,105.527,,,,,,,,,,1287.0,17.0,322542.0,44.0,1243.0,233.0,20.0,132.0,,
maplesat,asconhashv12_opt64_H6_M2-4XKSMr_m1_3_U25.c.cnf,benchmarks/asconhashv12_opt64_H6_M2-4XKSMr_m1_3_U25.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,REGRandom-K4-L1-Seed5.cnf,benchmarks/REGRandom-K4-L1-Seed5.cnf,UNSAT,19.859874963760376,20.0,False,False,525111.0,3002139.0,15091285.0,7266.0,,,,482111.0,214469.0,119068.0,24107.0,1850.0,19.64,19.84,193.98,20.0,,,,,,,,,,
glucose,REGRandom-K4-L1-Seed5.cnf,benchmarks/REGRandom-K4-L1-Seed5.cnf,UNSAT,137.55270195007324,20.0,False,False,2403451.0,8724426.0,37935762.0,4223.0,4608.0,825728.0,135.776,,,,,,,,,,5107.0,53.0,2248258.0,106.0,772.0,687.0,417.0,1244.0,,
maplesat,REGRandom-K4-L1-Seed5.cnf,benchmarks/REGRandom-K4-L1-Seed5.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,benchmarks/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,benchmarks/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,TIMEOUT,300.0,,True,False,,,,,52444.0,182140.0,,,,,,,,,,,,,,,,,,,,
maplesat,IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,benchmarks/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,3col120_5_2.shuffled.cnf,benchmarks/3col120_5_2.shuffled.cnf,SAT,0.0471296310424804,10.0,False,False,712.0,764.0,40981.0,,,,,695.0,121.0,66.0,1061.0,,0.02,0.03,68.0,10.0,,,,,,,,,,
glucose,3col120_5_2.shuffled.cnf,benchmarks/3col120_5_2.shuffled.cnf,SAT,0.2225990295410156,10.0,False,False,8438.0,9726.0,307073.0,10.0,240.0,1007.0,0.197331,,,,,,,,,,0.0,2.0,3796.0,17.0,42.0,4.0,1.0,390.0,,
maplesat,3col120_5_2.shuffled.cnf,benchmarks/3col120_5_2.shuffled.cnf,SAT,0.0480227470397949,10.0,False,False,1761.0,2141.0,104602.0,12.0,240.0,1007.0,0.03663,,,,,,,,,,,,,,,,,,33831.0,0.327145
cadical,TableModel_output_8_4_8.bul_.dimacs.cnf,benchmarks/TableModel_output_8_4_8.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,TableModel_output_8_4_8.bul_.dimacs.cnf,benchmarks/TableModel_output_8_4_8.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,14208.0,190528.0,,,,,,,,,,,,,,,,,,,,
maplesat,TableModel_output_8_4_8.bul_.dimacs.cnf,benchmarks/TableModel_output_8_4_8.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,hash_table_find_safety_size_29.cnf,benchmarks/hash_table_find_safety_size_29.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,hash_table_find_safety_size_29.cnf,benchmarks/hash_table_find_safety_size_29.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
maplesat,hash_table_find_safety_size_29.cnf,benchmarks/hash_table_find_safety_size_29.cnf,UNSAT,182.5422623157501,20.0,False,False,14159.0,2163388.0,522833302.0,61.0,20094661.0,81050919.0,178.207,,,,,,,,,,,,,,,,,,1951325.0,0.002383
cadical,SCPC-700-80.cnf,benchmarks/SCPC-700-80.cnf,SAT,21.40584897994995,10.0,False,False,465060.0,575577.0,24026662.0,3908.0,,,,452450.0,223201.0,171265.0,71013.0,937.0,21.12,21.35,67.0,10.0,,,,,,,,,,
glucose,SCPC-700-80.cnf,benchmarks/SCPC-700-80.cnf,TIMEOUT,300.0,,True,False,,,,,700.0,27256.0,,,,,,,,,,,,,,,,,,,,
maplesat,SCPC-700-80.cnf,benchmarks/SCPC-700-80.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,grs-48-256.cnf,benchmarks/grs-48-256.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,grs-48-256.cnf,benchmarks/grs-48-256.cnf,TIMEOUT,300.0,,True,False,,,,,898970.0,2560186.0,,,,,,,,,,,,,,,,,,,,
maplesat,grs-48-256.cnf,benchmarks/grs-48-256.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,g2-ak128astepbg2asisc.cnf,benchmarks/g2-ak128astepbg2asisc.cnf,SAT,0.7279553413391113,10.0,False,False,,,1.0,,,,,,,,,,0.54,0.61,142.21,10.0,,,,,,,,,,
glucose,g2-ak128astepbg2asisc.cnf,benchmarks/g2-ak128astepbg2asisc.cnf,SAT,4.41808009147644,10.0,False,False,13749.0,188433.0,27399470.0,85.0,260359.0,845071.0,4.14306,,,,,,,,,,29.0,2.0,4789.0,25.0,836.0,56.0,0.0,146.0,,
maplesat,g2-ak128astepbg2asisc.cnf,benchmarks/g2-ak128astepbg2asisc.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,LZMAFile_write_12.cnf,benchmarks/LZMAFile_write_12.cnf,UNSAT,77.62182569503784,20.0,False,False,2933632.0,3277198.0,54521361.0,85581.0,,,,2894376.0,1170367.0,1568746.0,117297.0,13170.0,77.42,77.61,68.0,20.0,,,,,,,,,,
glucose,LZMAFile_write_12.cnf,benchmarks/LZMAFile_write_12.cnf,TIMEOUT,300.0,,True,False,,,,,192.0,1252.0,,,,,,,,,,,,,,,,,,,,
maplesat,LZMAFile_write_12.cnf,benchmarks/LZMAFile_write_12.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,DivS_862_11.cnf.sanitized.cnf,benchmarks/DivS_862_11.cnf.sanitized.cnf,SAT,6.578503370285034,10.0,False,False,21019.0,299673.0,353187.0,119.0,,,,6761.0,2012.0,19677.0,16641.0,,6.43,6.55,275.27,10.0,,,,,,,,,,
glucose,DivS_862_11.cnf.sanitized.cnf,benchmarks/DivS_862_11.cnf.sanitized.cnf,SAT,147.12730813026428,10.0,False,False,0.0,1.0,862.0,1.0,862.0,855716.0,115.721,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
maplesat,DivS_862_11.cnf.sanitized.cnf,benchmarks/DivS_862_11.cnf.sanitized.cnf,SAT,96.17653465270996,10.0,False,False,0.0,1.0,862.0,1.0,862.0,855716.0,95.3317,,,,,,,,,,,,,,,,,,0.0,
cadical,intervals753.cnf,benchmarks/intervals753.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,intervals753.cnf,benchmarks/intervals753.cnf,TIMEOUT,300.0,,True,False,,,,,2572.0,61868.0,,,,,,,,,,,,,,,,,,,,
maplesat,intervals753.cnf,benchmarks/intervals753.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,satcoin-genesis-UNSAT-11900.cnf,benchmarks/satcoin-genesis-UNSAT-11900.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,satcoin-genesis-UNSAT-11900.cnf,benchmarks/satcoin-genesis-UNSAT-11900.cnf,TIMEOUT,300.0,,True,False,,,,,134781.0,648661.0,,,,,,,,,,,,,,,,,,,,
maplesat,satcoin-genesis-UNSAT-11900.cnf,benchmarks/satcoin-genesis-UNSAT-11900.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,rand_net70-40-10.shuffled.cnf,benchmarks/rand_net70-40-10.shuffled.cnf,UNSAT,1.7664594650268557,20.0,False,False,,,70.0,,,,,,,,,,0.07,1.55,67.0,20.0,,,,,,,,,,
glucose,rand_net70-40-10.shuffled.cnf,benchmarks/rand_net70-40-10.shuffled.cnf,UNSAT,3.266005039215088,20.0,False,False,56440.0,114896.0,16463550.0,147.0,5600.0,16661.0,3.21335,,,,,,,,,,380.0,6.0,33062.0,31.0,2551.0,1602.0,49.0,408.0,,
maplesat,rand_net70-40-10.shuffled.cnf,benchmarks/rand_net70-40-10.shuffled.cnf,UNSAT,11.720440149307253,20.0,False,False,170483.0,343261.0,62682249.0,466.0,5600.0,16661.0,11.5522,,,,,,,,,,,,,,,,,,6382319.0,0.068557
cadical,satcoin-genesis-UNSAT-5920.cnf,benchmarks/satcoin-genesis-UNSAT-5920.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,satcoin-genesis-UNSAT-5920.cnf,benchmarks/satcoin-genesis-UNSAT-5920.cnf,TIMEOUT,300.0,,True,False,,,,,141429.0,646015.0,,,,,,,,,,,,,,,,,,,,
maplesat,satcoin-genesis-UNSAT-5920.cnf,benchmarks/satcoin-genesis-UNSAT-5920.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,PRP_30_35.cnf,benchmarks/PRP_30_35.cnf,SAT,13.32247233390808,10.0,False,False,81659.0,931415.0,8866381.0,3641.0,,,,72516.0,39246.0,147498.0,121696.0,,13.06,13.25,274.96,10.0,,,,,,,,,,
glucose,PRP_30_35.cnf,benchmarks/PRP_30_35.cnf,SAT,91.33298087120056,10.0,False,False,1518513.0,25819695.0,645359023.0,5706.0,163418.0,970492.0,90.3499,,,,,,,,,,6626.0,26.0,1207813.0,13.0,91939.0,31853.0,11308.0,20759.0,,
maplesat,PRP_30_35.cnf,benchmarks/PRP_30_35.cnf,SAT,209.5173342227936,10.0,False,False,1199670.0,32665203.0,862312678.0,2268.0,163418.0,970492.0,207.808,,,,,,,,,,,,,,,,,,19069150.0,0.02486
cadical,intervals222.cnf,benchmarks/intervals222.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,intervals222.cnf,benchmarks/intervals222.cnf,TIMEOUT,300.0,,True,False,,,,,2550.0,59683.0,,,,,,,,,,,,,,,,,,,,
maplesat,intervals222.cnf,benchmarks/intervals222.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,intervals607.cnf,benchmarks/intervals607.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,intervals607.cnf,benchmarks/intervals607.cnf,TIMEOUT,300.0,,True,False,,,,,2598.0,62261.0,,,,,,,,,,,,,,,,,,,,
maplesat,intervals607.cnf,benchmarks/intervals607.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,REGRandom-K4-L4-Seed10.cnf,benchmarks/REGRandom-K4-L4-Seed10.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,REGRandom-K4-L4-Seed10.cnf,benchmarks/REGRandom-K4-L4-Seed10.cnf,TIMEOUT,300.0,,True,False,,,,,49152.0,52939776.0,,,,,,,,,,,,,,,,,,,,
maplesat,REGRandom-K4-L4-Seed10.cnf,benchmarks/REGRandom-K4-L4-Seed10.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,grs-32-160.cnf,benchmarks/grs-32-160.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,grs-32-160.cnf,benchmarks/grs-32-160.cnf,TIMEOUT,300.0,,True,False,,,,,372416.0,1062080.0,,,,,,,,,,,,,,,,,,,,
maplesat,grs-32-160.cnf,benchmarks/grs-32-160.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,ferry8_ks99i.renamed-as.sat05-4005.cnf,benchmarks/ferry8_ks99i.renamed-as.sat05-4005.cnf,SAT,0.3363256454467773,10.0,False,False,7216.0,22172.0,1621367.0,249.0,,,,6704.0,2977.0,692.0,409.0,170.0,0.32,0.32,68.0,10.0,,,,,,,,,,
glucose,ferry8_ks99i.renamed-as.sat05-4005.cnf,benchmarks/ferry8_ks99i.renamed-as.sat05-4005.cnf,SAT,0.169487714767456,10.0,False,False,5842.0,15783.0,724015.0,22.0,2547.0,32472.0,0.09987,,,,,,,,,,0.0,1.0,995.0,8.0,1062.0,722.0,3.0,1020.0,,
maplesat,ferry8_ks99i.renamed-as.sat05-4005.cnf,benchmarks/ferry8_ks99i.renamed-as.sat05-4005.cnf,SAT,0.5471818447113037,10.0,False,False,18600.0,44466.0,2575641.0,63.0,2547.0,32472.0,0.52449,,,,,,,,,,,,,,,,,,276531.0,0.089357
cadical,hash_table_find_safety_size_17.cnf,benchmarks/hash_table_find_safety_size_17.cnf,UNSAT,225.08756303787231,20.0,False,False,19648.0,19596619.0,93773885.0,184.0,,,,15356.0,4167.0,24681797.0,38553.0,1240.0,222.04,224.11,16304.27,20.0,,,,,,,,,,
glucose,hash_table_find_safety_size_17.cnf,benchmarks/hash_table_find_safety_size_17.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
maplesat,hash_table_find_safety_size_17.cnf,benchmarks/hash_table_find_safety_size_17.cnf,UNSAT,86.90472793579102,20.0,False,False,14181.0,1460751.0,224553041.0,61.0,9201517.0,36830887.0,84.4142,,,,,,,,,,,,,,,,,,1557108.0,0.005514
cadical,PRP_40_40.cnf,benchmarks/PRP_40_40.cnf,SAT,44.7315239906311,10.0,False,False,477781.0,2823382.0,42230778.0,20081.0,,,,431409.0,267876.0,326725.0,333726.0,,44.2,44.68,405.9,10.0,,,,,,,,,,
glucose,PRP_40_40.cnf,benchmarks/PRP_40_40.cnf,SAT,135.82860350608826,10.0,False,False,2131845.0,49803024.0,1023587922.0,8676.0,249398.0,1484862.0,134.344,,,,,,,,,,8530.0,30.0,1620388.0,13.0,125577.0,41580.0,12912.0,28088.0,,
maplesat,PRP_40_40.cnf,benchmarks/PRP_40_40.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
cadical,27_1.cnf,benchmarks/27_1.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
glucose,27_1.cnf,benchmarks/27_1.cnf,TIMEOUT,300.0,,True,False,,,,,4448.0,14752.0,,,,,,,,,,,,,,,,,,,,
maplesat,27_1.cnf,benchmarks/27_1.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
