solver,instance,path,status,runtime_sec,returncode,timeout,killed,conflicts,decisions,propagations,restarts,variables,clauses,cpu_time_reported,learned_clauses,reduced,subsumed,strengthened,vivified,process_time_reported,real_time_reported,memory_reported_mb,exit_code_reported,blocked_restarts,reduce_db_calls,removed_clauses,avg_learnt_size,learnts_dl2,learnts_size2,learnts_size1,reduced_clauses,conflict_literals,actual_reward,category,decisions_per_conflict,conflicts_per_decision,decisions_per_second,restarts_per_conflict,conflicts_per_restart,restarts_per_second,learned_per_conflict,removed_per_conflict,reduced_per_conflict,propagations_per_conflict,propagations_per_decision
cadical,hwmcc10-timeframe-expansion-k45-nusmvguidancep9-tseitin.cnf,benchmarks/hwmcc10-timeframe-expansion-k45-nusmvguidancep9-tseitin.cnf,UNSAT,3.1025941371917725,20.0,False,False,19310.0,503630.0,8742190.0,1508.0,,,,18249.0,7743.0,7389.0,11128.0,364.0,3.05,3.09,67.0,20.0,,,,,,,,,,,crafted,26.081305023303987,0.03834163969580843,162325.4533884496,0.07809425168306577,12.805039787798409,486.04488157929825,0.9450543759709995,,,452.72863801139306,17.358358318606914
glucose,hwmcc10-timeframe-expansion-k45-nusmvguidancep9-tseitin.cnf,benchmarks/hwmcc10-timeframe-expansion-k45-nusmvguidancep9-tseitin.cnf,UNSAT,1.3086214065551758,20.0,False,False,9889.0,84599.0,4183749.0,52.0,64138.0,181071.0,1.17527,,,,,,,,,,0.0,2.0,3690.0,13.0,1355.0,242.0,33.0,310.0,,,crafted,8.554858934169278,0.11689263466471235,64647.42176478605,0.005258367883506927,190.17307692307693,39.73647361988764,,0.3731418748103954,0.03134796238244514,423.07098796642737,49.45388243359851
maplesat,hwmcc10-timeframe-expansion-k45-nusmvguidancep9-tseitin.cnf,benchmarks/hwmcc10-timeframe-expansion-k45-nusmvguidancep9-tseitin.cnf,UNSAT,2.0267512798309326,20.0,False,False,15220.0,86293.0,6740438.0,62.0,64138.0,181071.0,1.96848,,,,,,,,,,,,,,,,,,278304.0,0.091224,crafted,5.669710906701709,0.1763758358151878,42577.00530831706,0.004073587385019711,245.48387096774192,30.590828098636706,,,,442.8671484888305,78.11106346980635
cadical,pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,benchmarks/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
glucose,pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,benchmarks/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,TIMEOUT,300.0,,True,False,,,,,190.0,632.0,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
maplesat,pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,benchmarks/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
cadical,TimetableCNFEncoding_20_UNKNOWN.cnf,benchmarks/TimetableCNFEncoding_20_UNKNOWN.cnf,SAT,75.88033890724182,10.0,False,False,260574.0,21422244.0,145178490.0,1414.0,,,,253071.0,90253.0,151999.0,97736.0,,74.92,75.73,734.02,10.0,,,,,,,,,,,industrial,82.21174791038246,0.01216371170079101,282316.13496332866,0.005426481536914658,184.2814710042433,18.634603118055544,0.9712058762578001,,,557.148794584264,6.776997311766218
glucose,TimetableCNFEncoding_20_UNKNOWN.cnf,benchmarks/TimetableCNFEncoding_20_UNKNOWN.cnf,TIMEOUT,300.0,,True,False,,,,,378430.0,2643697.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,TimetableCNFEncoding_20_UNKNOWN.cnf,benchmarks/TimetableCNFEncoding_20_UNKNOWN.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,or_randxor_k3_n540_m540.cnf,benchmarks/or_randxor_k3_n540_m540.cnf,UNSAT,21.37631225585937,20.0,False,False,836834.0,981556.0,35251562.0,22735.0,,,,806489.0,407310.0,363973.0,39760.0,5254.0,21.19,21.37,68.0,20.0,,,,,,,,,,,random,1.17293991400923,0.8525585906458725,45917.92954048703,0.027167873198268713,36.80818121838575,1063.560436799299,0.9637383280316049,,,42.12491605264604,35.9139590609196
glucose,or_randxor_k3_n540_m540.cnf,benchmarks/or_randxor_k3_n540_m540.cnf,TIMEOUT,300.0,,True,False,,,,,1080.0,7287.0,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
maplesat,or_randxor_k3_n540_m540.cnf,benchmarks/or_randxor_k3_n540_m540.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
cadical,intervals80.cnf,benchmarks/intervals80.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,intervals80.cnf,benchmarks/intervals80.cnf,TIMEOUT,300.0,,True,False,,,,,2496.0,56162.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,intervals80.cnf,benchmarks/intervals80.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,SCPC-700-82.cnf,benchmarks/SCPC-700-82.cnf,SAT,21.475407361984253,10.0,False,False,465060.0,572300.0,24044971.0,4026.0,,,,452224.0,230727.0,169671.0,66155.0,1230.0,21.3,21.46,67.0,10.0,,,,,,,,,,,crafted,1.2305939018621253,0.8126157609645291,26649.087039582075,0.008656947490646369,115.51415797317436,187.47025060520255,0.9723992603104976,,,51.70294370618845,42.014626943910535
glucose,SCPC-700-82.cnf,benchmarks/SCPC-700-82.cnf,TIMEOUT,300.0,,True,False,,,,,700.0,27275.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,SCPC-700-82.cnf,benchmarks/SCPC-700-82.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,ContextModel_output_6_5_6.bul_.dimacs.cnf,benchmarks/ContextModel_output_6_5_6.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,ContextModel_output_6_5_6.bul_.dimacs.cnf,benchmarks/ContextModel_output_6_5_6.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,29610.0,184038.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,ContextModel_output_6_5_6.bul_.dimacs.cnf,benchmarks/ContextModel_output_6_5_6.bul_.dimacs.cnf,SAT,56.65390682220459,10.0,False,False,408033.0,743621.0,409752782.0,1002.0,29610.0,184038.0,56.1681,,,,,,,,,,,,,,,,,,31968774.0,0.030229,industrial,1.8224530859023658,0.5487109697009632,13125.679087475564,0.0024556837314628965,407.2185628742515,17.686335439223093,,,,1004.2148110569489,551.023682763128
cadical,brent_63_0.22.cnf,benchmarks/brent_63_0.22.cnf,SAT,27.482137203216556,10.0,False,False,359290.0,4975337.0,94751266.0,9871.0,,,,302547.0,213653.0,21495.0,66972.0,4320.0,27.14,27.46,85.34,10.0,,,,,,,,,,,crafted,13.847691280024494,0.07221420378157299,181038.9404291919,0.02747362854518634,36.39854118123797,359.1787613535632,0.8420690806869103,,,263.71807175262325,19.04419057442742
glucose,brent_63_0.22.cnf,benchmarks/brent_63_0.22.cnf,TIMEOUT,300.0,,True,False,,,,,74982.0,201500.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,brent_63_0.22.cnf,benchmarks/brent_63_0.22.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,pyhala-braun-sat-35-4-04.shuffled.cnf,benchmarks/pyhala-braun-sat-35-4-04.shuffled.cnf,SAT,25.159494161605835,10.0,False,False,281891.0,445286.0,133540790.0,14168.0,,,,277206.0,147762.0,88266.0,14518.0,4136.0,24.85,25.15,67.0,10.0,,,,,,,,,,,random,1.5796389384549347,0.6330560583535076,17698.527527613023,0.0502605617064752,19.896315640880857,563.1273788334269,0.983380100819111,,,473.7320098903477,299.8989188970684
glucose,pyhala-braun-sat-35-4-04.shuffled.cnf,benchmarks/pyhala-braun-sat-35-4-04.shuffled.cnf,SAT,17.90562105178833,10.0,False,False,177040.0,218501.0,79084372.0,194.0,7383.0,24097.0,17.6949,,,,,,,,,,0.0,11.0,139589.0,33.0,841.0,132.0,1.0,1055.0,,,random,1.2341900135562585,0.8102480080182699,12202.927749226388,0.001095797559873475,912.5773195876288,10.834586493196458,,0.7884602349751468,0.005959105286940805,446.70341165838227,361.94054947116945
maplesat,pyhala-braun-sat-35-4-04.shuffled.cnf,benchmarks/pyhala-braun-sat-35-4-04.shuffled.cnf,SAT,9.020526885986328,10.0,False,False,102849.0,133865.0,43675128.0,258.0,7383.0,24097.0,8.90977,,,,,,,,,,,,,,,,,,4022143.0,0.241687,random,1.3015683186030005,0.7683038882456206,14840.042238326841,0.0025085319254440977,398.63953488372096,28.60143351502129,,,,424.65291835603654,326.26248832779294
cadical,asconhashv12_opt64_H8_M2-1yQCyA0j_m2_6.c.cnf,benchmarks/asconhashv12_opt64_H8_M2-1yQCyA0j_m2_6.c.cnf,SAT,214.0016896724701,10.0,False,False,824941.0,30460325.0,417920216.0,115721.0,,,,731196.0,568594.0,43581.0,104916.0,3984.0,211.7,213.96,183.38,10.0,,,,,,,,,,,industrial,36.92424670370366,0.0270824753183034,142336.84344558013,0.14027791078392274,7.128706112114482,540.7480668826081,0.8863615701001647,,,506.6061888062298,13.72014960444447
glucose,asconhashv12_opt64_H8_M2-1yQCyA0j_m2_6.c.cnf,benchmarks/asconhashv12_opt64_H8_M2-1yQCyA0j_m2_6.c.cnf,TIMEOUT,300.0,,True,False,,,,,158719.0,372941.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,asconhashv12_opt64_H8_M2-1yQCyA0j_m2_6.c.cnf,benchmarks/asconhashv12_opt64_H8_M2-1yQCyA0j_m2_6.c.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,satcoin-genesis-UNSAT-19800.cnf,benchmarks/satcoin-genesis-UNSAT-19800.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,satcoin-genesis-UNSAT-19800.cnf,benchmarks/satcoin-genesis-UNSAT-19800.cnf,TIMEOUT,300.0,,True,False,,,,,134781.0,648661.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,satcoin-genesis-UNSAT-19800.cnf,benchmarks/satcoin-genesis-UNSAT-19800.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,WS_500_16_90_70.apx_2_DC-ST.cnf,benchmarks/WS_500_16_90_70.apx_2_DC-ST.cnf,UNSAT,182.91497111320496,20.0,False,False,3802815.0,5118433.0,290130621.0,124538.0,,,,3724776.0,2476601.0,1033183.0,59064.0,15825.0,181.11,182.9,67.0,20.0,,,,,,,,,,,crafted,1.3459589803868977,0.742964692514291,27982.581025761054,0.03274889785593041,30.535378759896577,680.8518692705815,0.9794786230726449,,,76.29364589126739,56.68348516039968
glucose,WS_500_16_90_70.apx_2_DC-ST.cnf,benchmarks/WS_500_16_90_70.apx_2_DC-ST.cnf,TIMEOUT,300.0,,True,False,,,,,1000.0,13500.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,WS_500_16_90_70.apx_2_DC-ST.cnf,benchmarks/WS_500_16_90_70.apx_2_DC-ST.cnf,UNSAT,85.37791323661804,20.0,False,False,1492703.0,1802106.0,215681826.0,2928.0,1000.0,13500.0,84.6433,,,,,,,,,,,,,,,,,,54305542.0,0.104693,crafted,1.20727700018021,0.8283103213684434,21107.402742505637,0.001961542249194917,509.80293715846994,34.29458379809873,,,,144.49078349812388,119.68320731410915
cadical,multiplier_16bits__miter_19.cnf,benchmarks/multiplier_16bits__miter_19.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,multiplier_16bits__miter_19.cnf,benchmarks/multiplier_16bits__miter_19.cnf,TIMEOUT,300.0,,True,False,,,,,5776.0,17200.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,multiplier_16bits__miter_19.cnf,benchmarks/multiplier_16bits__miter_19.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,SC23_Timetable_C_486_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_486_E_50_Cl_33_D_6_T_50.cnf,SAT,57.69885468482971,10.0,False,False,293462.0,12610442.0,149983204.0,11863.0,,,,280356.0,176973.0,127657.0,148029.0,2894.0,57.12,57.64,296.17,10.0,,,,,,,,,,,industrial,42.97129440949765,0.023271349251675715,218556.19264684574,0.04042431388050242,24.737587456798448,205.60200137073156,0.955340044026143,,,511.08219803586155,11.893572326806625
glucose,SC23_Timetable_C_486_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_486_E_50_Cl_33_D_6_T_50.cnf,SAT,95.28176689147948,10.0,False,False,978949.0,49053186.0,525331508.0,14019.0,250679.0,807738.0,93.9756,,,,,,,,,,2031.0,27.0,899518.0,81.0,4216.0,2139.0,20.0,5167.0,,,industrial,50.10800971245693,0.01995688924262738,514822.3799824031,0.014320460003534402,69.8301590698338,147.13203225929726,,0.9188609416833767,0.0052781094827207544,536.6280654048372,10.709426865769737
maplesat,SC23_Timetable_C_486_E_50_Cl_33_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_486_E_50_Cl_33_D_6_T_50.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,grs-48-128.cnf,benchmarks/grs-48-128.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,grs-48-128.cnf,benchmarks/grs-48-128.cnf,TIMEOUT,300.0,,True,False,,,,,289152.0,830928.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,grs-48-128.cnf,benchmarks/grs-48-128.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,ContextModel_output_6_4_6.bul_.dimacs.cnf,benchmarks/ContextModel_output_6_4_6.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,ContextModel_output_6_4_6.bul_.dimacs.cnf,benchmarks/ContextModel_output_6_4_6.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,15480.0,86661.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,ContextModel_output_6_4_6.bul_.dimacs.cnf,benchmarks/ContextModel_output_6_4_6.bul_.dimacs.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,mrpp_4x4#12_12.cnf,benchmarks/mrpp_4x4#12_12.cnf,UNSAT,5.767796039581299,20.0,False,False,148847.0,420759.0,12265787.0,10657.0,,,,143547.0,88511.0,15468.0,8643.0,3502.0,5.66,5.73,68.0,20.0,,,,,,,,,,,crafted,2.826788581563619,0.35375832721344047,72949.70160396727,0.07159700900925112,13.96706390166088,1847.6728245705483,0.9643929672751215,,,82.40533568026228,29.151573703711627
glucose,mrpp_4x4#12_12.cnf,benchmarks/mrpp_4x4#12_12.cnf,UNSAT,7.872085332870483,20.0,False,False,220823.0,360133.0,16822248.0,1342.0,2672.0,16280.0,7.76654,,,,,,,,,,476.0,12.0,176968.0,18.0,3155.0,436.0,59.0,2847.0,,,crafted,1.6308672556753598,0.61317068971741,45748.10673053017,0.0060772655022348215,164.54769001490314,170.47579431035615,,0.8014020278684738,0.012892678751760459,76.1797819973463,46.711209469834756
maplesat,mrpp_4x4#12_12.cnf,benchmarks/mrpp_4x4#12_12.cnf,UNSAT,24.332200288772583,20.0,False,False,669262.0,926222.0,63363892.0,1443.0,2672.0,16280.0,24.0557,,,,,,,,,,,,,,,,,,15241607.0,0.196763,crafted,1.3839453009434273,0.7225719104059286,38065.690279040624,0.0021561062782587386,463.7990297990298,59.30413126945335,,,,94.67725942904273,68.41112821764112
cadical,rphp_p60_r60.cnf,benchmarks/rphp_p60_r60.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,rphp_p60_r60.cnf,benchmarks/rphp_p60_r60.cnf,TIMEOUT,300.0,,True,False,,,,,7200.0,214350.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,rphp_p60_r60.cnf,benchmarks/rphp_p60_r60.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,mchess18-mixed-25percent-blocked.cnf,benchmarks/mchess18-mixed-25percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,mchess18-mixed-25percent-blocked.cnf,benchmarks/mchess18-mixed-25percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,26095.0,1223.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,mchess18-mixed-25percent-blocked.cnf,benchmarks/mchess18-mixed-25percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,benchmarks/mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,SAT,92.53956294059752,10.0,False,False,1838637.0,5162496.0,115111709.0,70718.0,,,,1782544.0,1533892.0,207364.0,79345.0,22948.0,91.57,92.53,68.0,10.0,,,,,,,,,,,industrial,2.8077842445246124,0.35615272147426363,55786.90709090425,0.03846218693521342,25.999561639186627,764.1920682659254,0.9694920748358703,,,62.60708829420924,22.297684879562134
glucose,mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,benchmarks/mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,TIMEOUT,300.0,,True,False,,,,,479.0,123439.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,benchmarks/mod4block_2vars_10gates_u2_autoenc-sc2009.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,Schur_161_5_d40.cnf,benchmarks/Schur_161_5_d40.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,Schur_161_5_d40.cnf,benchmarks/Schur_161_5_d40.cnf,TIMEOUT,300.0,,True,False,,,,,755.0,27517.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,Schur_161_5_d40.cnf,benchmarks/Schur_161_5_d40.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,170223547.cnf,benchmarks/170223547.cnf,SAT,0.8776628971099854,10.0,False,False,28011.0,40977.0,1478795.0,294.0,,,,27221.0,14061.0,1241.0,940.0,4.0,0.85,0.87,68.0,10.0,,,,,,,,,,,unknown,1.4628895790939274,0.6835785928691706,46688.768700296234,0.010495876619899326,95.27551020408163,334.9805500131072,0.971796794116597,,,52.79336689157831,36.088415452570956
glucose,170223547.cnf,benchmarks/170223547.cnf,TIMEOUT,300.0,,True,False,,,,,322.0,1127.0,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,
maplesat,170223547.cnf,benchmarks/170223547.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,
cadical,stb_418_125.apx_2_DC-ST.cnf,benchmarks/stb_418_125.apx_2_DC-ST.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,stb_418_125.apx_2_DC-ST.cnf,benchmarks/stb_418_125.apx_2_DC-ST.cnf,TIMEOUT,300.0,,True,False,,,,,836.0,17015.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,stb_418_125.apx_2_DC-ST.cnf,benchmarks/stb_418_125.apx_2_DC-ST.cnf,UNSAT,256.486661195755,20.0,False,False,3867469.0,4716747.0,360053940.0,6795.0,836.0,17015.0,254.428,,,,,,,,,,,,,,,,,,139095732.0,0.122802,crafted,1.2195952960450362,0.8199441267466752,18389.83352198615,0.0017569630163809975,569.1639440765268,26.492605768741868,,,,93.09808042417406,76.33522425519114
cadical,php17-mixed-35percent-blocked.cnf,benchmarks/php17-mixed-35percent-blocked.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,php17-mixed-35percent-blocked.cnf,benchmarks/php17-mixed-35percent-blocked.cnf,UNSAT,88.89084935188293,20.0,False,False,1440329.0,2268414.0,49270213.0,8413.0,460.0,8655.0,88.116,,,,,,,,,,9.0,33.0,1256298.0,33.0,830.0,745.0,64.0,48673.0,,,industrial,1.5749276727747619,0.634949793115366,25519.09467104163,0.005841026598784028,171.20278140972306,94.64416260324316,,0.8722298863662399,0.0337929736886503,34.20761020572383,21.72011502309543
maplesat,php17-mixed-35percent-blocked.cnf,benchmarks/php17-mixed-35percent-blocked.cnf,UNSAT,40.68598127365112,20.0,False,False,1526241.0,2107568.0,65398405.0,3003.0,460.0,8655.0,40.2031,,,,,,,,,,,,,,,,,,56527600.0,0.281731,industrial,1.3808880773088916,0.7241716518755267,51800.83984762816,0.00196757917000002,508.23876123876124,73.8092066602014,,,,42.84933047926245,31.03027043492784
cadical,WCNF_from_fp_13.cnf,benchmarks/WCNF_from_fp_13.cnf,UNSAT,2.9497313499450684,20.0,False,False,129636.0,147251.0,8068404.0,2381.0,,,,127047.0,35830.0,65039.0,6210.0,451.0,2.9,2.94,70.52,20.0,,,,,,,,,,,industrial,1.135880465302848,0.880374326829699,49920.139338364555,0.01836681168811133,54.446031079378415,807.1921532936688,0.9800286957326668,,,62.238915116171434,54.7935429980102
glucose,WCNF_from_fp_13.cnf,benchmarks/WCNF_from_fp_13.cnf,TIMEOUT,300.0,,True,False,,,,,572.0,12199.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,WCNF_from_fp_13.cnf,benchmarks/WCNF_from_fp_13.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,new-difficult-26-243-24-70.cnf,benchmarks/new-difficult-26-243-24-70.cnf,SAT,0.050067663192749,10.0,False,False,,,0.0,,,,,,,,,,0.01,0.04,68.0,10.0,,,,,,,,,,,random,,,,,,,,,,,
glucose,new-difficult-26-243-24-70.cnf,benchmarks/new-difficult-26-243-24-70.cnf,TIMEOUT,300.0,,True,False,,,,,624.0,38944.0,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
maplesat,new-difficult-26-243-24-70.cnf,benchmarks/new-difficult-26-243-24-70.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,random,,,,,,,,,,,
cadical,32_0.cnf,benchmarks/32_0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,
glucose,32_0.cnf,benchmarks/32_0.cnf,TIMEOUT,300.0,,True,False,,,,,5248.0,17472.0,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,
maplesat,32_0.cnf,benchmarks/32_0.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,,,,,,,,,,
cadical,multiplier_13bits__miter_15.cnf,benchmarks/multiplier_13bits__miter_15.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,multiplier_13bits__miter_15.cnf,benchmarks/multiplier_13bits__miter_15.cnf,TIMEOUT,300.0,,True,False,,,,,3728.0,11080.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,multiplier_13bits__miter_15.cnf,benchmarks/multiplier_13bits__miter_15.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
cadical,SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,SAT,253.29269576072693,10.0,False,False,1942439.0,85901243.0,964879904.0,25952.0,248899.0,802015.0,250.764,,,,,,,,,,3193.0,38.0,1808030.0,95.0,5477.0,2882.0,34.0,6460.0,,,industrial,44.22339285815411,0.02261246673694815,339138.25561376096,0.013360522518339057,74.84737207151665,102.45854078838329,,0.9308040046560021,0.0033257157625027093,496.73627022521686,11.232432387503403
maplesat,SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,benchmarks/SC23_Timetable_C_480_E_50_Cl_32_D_6_T_50.cnf,SAT,34.93350172042847,10.0,False,False,214260.0,11487702.0,117023073.0,511.0,248899.0,802015.0,34.4306,,,,,,,,,,,,,,,,,,26553632.0,0.042293,industrial,53.61570988518622,0.018651249832211874,328844.84618620994,0.0023849528610099878,419.29549902152644,14.627792085932704,,,,546.1732147857743,10.186813080631792
cadical,goldcrest-and-16.cnf,benchmarks/goldcrest-and-16.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
glucose,goldcrest-and-16.cnf,benchmarks/goldcrest-and-16.cnf,TIMEOUT,300.0,,True,False,,,,,852822.0,2626665.0,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
maplesat,goldcrest-and-16.cnf,benchmarks/goldcrest-and-16.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,industrial,,,,,,,,,,,
cadical,PRP_100_350.cnf,benchmarks/PRP_100_350.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
glucose,PRP_100_350.cnf,benchmarks/PRP_100_350.cnf,TIMEOUT,300.0,,True,False,,,,,5508073.0,33063318.0,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
maplesat,PRP_100_350.cnf,benchmarks/PRP_100_350.cnf,TIMEOUT,300.0,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,crafted,,,,,,,,,,,
